GeneSymbol,ChemicalName,Organism,Interaction,InteractionActions,PubMedIDs,ChemicalID,SMILES
CCNA2,O(6)-benzylguanine,Homo sapiens,[O(6)-benzylguanine co-treated with O-(6)-methylguanine] results in increased expression of CCNA2 protein,affects^cotreatment|increases^expression,29666243,C064976,C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N
CCNA2,O-(6)-methylguanine,Homo sapiens,[O(6)-benzylguanine co-treated with O-(6)-methylguanine] results in increased expression of CCNA2 protein,affects^cotreatment|increases^expression,29666243,C008449,COC1=NC(=NC2=C1NC=N2)N
CCNA2,ochratoxin A,Homo sapiens,ochratoxin A results in decreased acetylation of CCNA2 promoter,decreases^acetylation,29098329,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
CCNA2,ochratoxin A,Homo sapiens,[ochratoxin A results in decreased acetylation of CCNA2 promoter] which results in decreased expression of CCNA2 mRNA,decreases^acetylation|decreases^expression,29098329,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
CCNA2,ochratoxin A,Homo sapiens,ochratoxin A results in decreased expression of CCNA2 mRNA,decreases^expression,29098329,C025589,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
CCNA2,"octa-2,4,6-trienoic acid",Homo sapiens,"octa-2,4,6-trienoic acid results in decreased expression of CCNA2 mRNA",decreases^expression,16951191,C062198,CC=CC=CC=CC(=O)O
CCNA2,Organotin Compounds,Homo sapiens,Organotin Compounds results in decreased expression of CCNA2 protein,decreases^expression,32525019,D009947,
CCNA2,Orlistat,Homo sapiens,Orlistat results in decreased expression of CCNA2 protein,decreases^expression,30667213,D000077403,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
CCNA2,Ouabain,Homo sapiens,Ouabain results in decreased expression of CCNA2 mRNA,decreases^expression,21215801,D010042,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O
CCNA2,Oxaliplatin,Homo sapiens,Oxaliplatin results in increased expression of CCNA2 protein,increases^expression,15204521,D000077150,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
CCNA2,Oxygen,Homo sapiens,[Oxygen co-treated with Ozone co-treated with Cannabidiol] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,32992648,D010100,O=O
CCNA2,Oxygen,Homo sapiens,[Oxygen co-treated with Ozone] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,32992648,D010100,O=O
CCNA2,Oxygen,Homo sapiens,Oxygen results in decreased expression of CCNA2 mRNA,decreases^expression,27103661,D010100,O=O
CCNA2,Ozone,Homo sapiens,[Oxygen co-treated with Ozone co-treated with Cannabidiol] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,32992648,D010126,[O-][O+]=O
CCNA2,Ozone,Homo sapiens,[Oxygen co-treated with Ozone] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,32992648,D010126,[O-][O+]=O
CCNA2,palbociclib,Homo sapiens,E2F2 protein inhibits the reaction [palbociclib results in decreased expression of CCNA2 protein],decreases^expression|decreases^reaction,20100483,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,palbociclib inhibits the reaction [Doxorubicin results in increased expression of CCNA2 protein],decreases^reaction|increases^expression,22751436,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,palbociclib inhibits the reaction [RBL1 protein binds to CCNA2 promoter],affects^binding|decreases^reaction,20100483,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,palbociclib promotes the reaction [RB1 protein binds to CCNA2 promoter],affects^binding|increases^reaction,21367843,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,palbociclib results in decreased expression of CCNA2 mRNA,decreases^expression,20100483|22869556|26318986,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,palbociclib results in decreased expression of CCNA2 protein,decreases^expression,20100483|20473330|21367843|21593195|22751436|23708653,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,RB1 protein affects the reaction [palbociclib inhibits the reaction [Doxorubicin results in increased expression of CCNA2 protein]],affects^reaction|decreases^reaction|increases^expression,22751436,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,RB1 protein affects the reaction [palbociclib inhibits the reaction [RBL1 protein binds to CCNA2 promoter]],affects^binding|affects^reaction|decreases^reaction,20100483,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,palbociclib,Homo sapiens,RB1 protein affects the reaction [palbociclib results in decreased expression of CCNA2 protein],affects^reaction|decreases^expression,20473330,C500026,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
CCNA2,Parathion,Homo sapiens,[Estradiol co-treated with Parathion] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,17622325,D010278,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
CCNA2,Parathion,Homo sapiens,Parathion results in decreased expression of CCNA2 mRNA,decreases^expression,17622325,D010278,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
CCNA2,Pentoxifylline,Homo sapiens,Pentoxifylline inhibits the reaction [Mechlorethamine results in increased activity of [CCNA2 protein binds to CDK2 protein]],affects^binding|decreases^reaction|increases^activity,8463339,D010431,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
CCNA2,perfluoro-n-nonanoic acid,Homo sapiens,perfluoro-n-nonanoic acid results in decreased expression of CCNA2 mRNA,decreases^expression,32588087,C101816,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CCNA2,perfluorooctanoic acid,Homo sapiens,perfluorooctanoic acid affects the expression of CCNA2 mRNA,affects^expression,35346789,C023036,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CCNA2,perfluorooctanoic acid,Homo sapiens,perfluorooctanoic acid results in decreased expression of CCNA2 mRNA,decreases^expression,32068100|36326898,C023036,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CCNA2,perillyl alcohol,Homo sapiens,perillyl alcohol results in decreased expression of CCNA2 protein,decreases^expression,17138864,C032208,CC(=C)C1CCC(=CC1)CO
CCNA2,phenanthrene,Homo sapiens,[naphthalene co-treated with anthracene co-treated with phenanthrene co-treated with pyrene] results in decreased expression of CCNA2 protein,affects^cotreatment|decreases^expression,28803881,C031181,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
CCNA2,phenanthrene,Homo sapiens,phenanthrene results in decreased expression of CCNA2 protein,decreases^expression,28803881,C031181,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
CCNA2,phenethyl isothiocyanate,Homo sapiens,phenethyl isothiocyanate results in decreased expression of CCNA2 protein,decreases^expression,26678675,C058305,C1=CC=C(C=C1)CCN=C=S
CCNA2,Phenol,Homo sapiens,Phenol results in decreased expression of CCNA2 protein,decreases^expression,19293009,D019800,C1=CC=C(C=C1)O
CCNA2,Phytoestrogens,Homo sapiens,Phytoestrogens results in increased expression of CCNA2 mRNA,increases^expression,18310284,D048789,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O.C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O
CCNA2,picoxystrobin,Homo sapiens,picoxystrobin results in increased expression of CCNA2 mRNA,increases^expression,33512557,C556557,COC=C(C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)C(=O)OC
CCNA2,picrasidine I,Homo sapiens,picrasidine I results in increased expression of CCNA2 protein,increases^expression,34894061,C000625506,COC1=CN=C(C2=C1C3=C(N2)C(=CC=C3)O)C=C
CCNA2,pinosylvin,Homo sapiens,pinosylvin results in decreased expression of CCNA2 protein,decreases^expression,23333577,C049032,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O
CCNA2,Pioglitazone,Homo sapiens,Pioglitazone results in decreased expression of CCNA2 protein,decreases^expression,15729575,D000077205,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CCNA2,Piroxicam,Homo sapiens,Cisplatin promotes the reaction [Piroxicam results in decreased expression of CCNA2 mRNA],decreases^expression|increases^reaction,21858171,D010894,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
CCNA2,Piroxicam,Homo sapiens,Piroxicam results in decreased expression of CCNA2 mRNA,decreases^expression,21858171,D010894,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
CCNA2,Plant Extracts,Homo sapiens,Plant Extracts affects the reaction [Lipopolysaccharides affects the expression of CCNA2 mRNA],affects^expression|affects^reaction,28070326,D010936,
CCNA2,Plant Extracts,Homo sapiens,Plant Extracts results in decreased expression of CCNA2 protein,decreases^expression,15327971|26122529,D010936,
CCNA2,Polychlorinated Biphenyls,Homo sapiens,Polychlorinated Biphenyls analog results in increased expression of CCNA2 mRNA,increases^expression,16474171,D011078,
CCNA2,polyhexamethyleneguanidine,Homo sapiens,polyhexamethyleneguanidine results in decreased expression of CCNA2 mRNA,decreases^expression,24583197,C060540,
CCNA2,polyphyllin I,Homo sapiens,polyphyllin I results in decreased expression of CCNA2 protein,decreases^expression,32208876,C556217,
CCNA2,Potassium Dichromate,Homo sapiens,Potassium Dichromate results in increased expression of CCNA2 protein,increases^expression,23718831,D011192,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+]
CCNA2,propionaldehyde,Homo sapiens,propionaldehyde results in decreased expression of CCNA2 mRNA,decreases^expression,26079696,C005556,CCC=O
CCNA2,propylparaben,Homo sapiens,propylparaben results in increased expression of CCNA2 mRNA,increases^expression,24481588,C006068,CCCOC(=O)C1=CC=C(C=C1)O
CCNA2,protopanaxadiol,Homo sapiens,protopanaxadiol results in increased expression of CCNA2 mRNA,increases^expression,31805304,C062916,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)O)C
CCNA2,pyrachlostrobin,Homo sapiens,pyrachlostrobin results in increased expression of CCNA2 mRNA,increases^expression,33512557,C513428,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC
CCNA2,"pyrazolo(3,4-d)pyrimidine",Homo sapiens,"pyrazolo(3,4-d)pyrimidine analog affects the expression of CCNA2 mRNA",affects^expression,21152443,C014175,C1=C2C=NNC2=NC=N1
CCNA2,pyrene,Homo sapiens,[naphthalene co-treated with anthracene co-treated with phenanthrene co-treated with pyrene] results in decreased expression of CCNA2 protein,affects^cotreatment|decreases^expression,28803881,C030984,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2
CCNA2,pyrene,Homo sapiens,pyrene results in decreased expression of CCNA2 protein,decreases^expression,28803881,C030984,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2
CCNA2,pyrimidifen,Homo sapiens,pyrimidifen results in increased expression of CCNA2 mRNA,increases^expression,33512557,C476509,CCC1=C(C(=NC=N1)NCCOC2=C(C(=C(C=C2)CCOCC)C)C)Cl
CCNA2,Pyrimidines,Homo sapiens,Pyrimidines affects the splicing of CCNA2 mRNA,affects^splicing,25281741,D011743,
CCNA2,Quercetin,Homo sapiens,[Cisplatin co-treated with Quercetin] results in increased expression of CCNA2 mRNA,affects^cotreatment|increases^expression,27514524,D011794,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
CCNA2,Quercetin,Homo sapiens,Quercetin results in decreased expression of CCNA2 mRNA,decreases^expression,21632981,D011794,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
CCNA2,Quercetin,Homo sapiens,Quercetin results in decreased expression of CCNA2 protein,decreases^expression,20803121|25293876,D011794,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
CCNA2,Quinazolines,Homo sapiens,Quinazolines affects the splicing of CCNA2 mRNA,affects^splicing,25281741,D011799,C1=CC=C2C(=C1)C=NC=N2
CCNA2,Raloxifene Hydrochloride,Homo sapiens,Raloxifene Hydrochloride results in increased expression of CCNA2 mRNA,increases^expression,17445807,D020849,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl
CCNA2,Raloxifene Hydrochloride,Homo sapiens,Raloxifene Hydrochloride results in increased expression of CCNA2 protein,increases^expression,17445807,D020849,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl
CCNA2,Resveratrol,Homo sapiens,Resveratrol metabolite results in increased expression of CCNA2 mRNA,increases^expression,19496085,D000077185,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCNA2,Resveratrol,Homo sapiens,Resveratrol results in decreased expression of CCNA2 mRNA,decreases^expression,15767336|18089832|23137833,D000077185,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCNA2,Resveratrol,Homo sapiens,Resveratrol results in decreased expression of CCNA2 protein,decreases^expression,11895924|16761963|18089832|24331535,D000077185,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCNA2,Resveratrol,Homo sapiens,Resveratrol results in increased expression of CCNA2,increases^expression,15583814,D000077185,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCNA2,Resveratrol,Homo sapiens,Resveratrol results in increased expression of CCNA2 protein,increases^expression,11481417|11507064,D000077185,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CCNA2,Ribavirin,Homo sapiens,Ribavirin results in decreased expression of CCNA2 protein,decreases^expression,33577917,D012254,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N
CCNA2,riccardin D,Homo sapiens,riccardin D results in decreased expression of CCNA2 mRNA,decreases^expression,24069304,C547185,C1CC2=C(C3=C(C=C(CCC4=CC(=C(C=C4)O)OC5=CC=C1C=C5)C=C3)O)C(=CC=C2)O
CCNA2,riccardin D,Homo sapiens,riccardin D results in decreased expression of CCNA2 protein,decreases^expression,24069304,C547185,C1CC2=C(C3=C(C=C(CCC4=CC(=C(C=C4)O)OC5=CC=C1C=C5)C=C3)O)C(=CC=C2)O
CCNA2,Ritonavir,Homo sapiens,Ritonavir results in decreased expression of CCNA2 mRNA,decreases^expression,19386116,D019438,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O
CCNA2,romidepsin,Homo sapiens,romidepsin results in decreased expression of CCNA2 protein,decreases^expression,15014036,C087123,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C
CCNA2,Roscovitine,Homo sapiens,Roscovitine results in decreased expression of CCNA2 protein,decreases^expression,20100483|21417417,D000077546,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3
CCNA2,Rosiglitazone,Homo sapiens,Rosiglitazone results in decreased expression of CCNA2 protein,decreases^expression,15729575,D000077154,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
CCNA2,Rotenone,Homo sapiens,Rotenone results in increased expression of CCNA2 mRNA,increases^expression,33512557,D012402,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
CCNA2,rubimaillin,Homo sapiens,Glutathione inhibits the reaction [rubimaillin results in decreased expression of CCNA2 protein],decreases^expression|decreases^reaction,35007525,C046245,CC1(C=CC2=C(O1)C3=CC=CC=C3C(=C2C(=O)OC)O)C
CCNA2,rubimaillin,Homo sapiens,rubimaillin results in decreased expression of CCNA2 protein,decreases^expression,35007525,C046245,CC1(C=CC2=C(O1)C3=CC=CC=C3C(=C2C(=O)OC)O)C
CCNA2,salinomycin,Homo sapiens,salinomycin results in decreased expression of CCNA2 mRNA,decreases^expression,34806536,C010327,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)O
CCNA2,selenobiotin,Homo sapiens,selenobiotin analog results in decreased expression of CCNA2 protein,decreases^expression,35921948,C013677,C1C2C(C([Se]1)CCCCC(=O)O)NC(=O)N2
CCNA2,seocalcitol,Homo sapiens,seocalcitol results in decreased expression of CCNA2 mRNA,decreases^expression,12040012,C078903,CCC(CC)(C=CC=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O
CCNA2,SHP099,Homo sapiens,SHP099 promotes the reaction [4-amino-2-trifluoromethyl-phenyl retinate results in decreased expression of CCNA2 protein],decreases^expression|increases^reaction,32417439,C000609471,CC1(CCN(CC1)C2=CN=C(C(=N2)N)C3=C(C(=CC=C3)Cl)Cl)N
CCNA2,SHP099,Homo sapiens,SHP099 results in decreased expression of CCNA2 protein,decreases^expression,32417439,C000609471,CC1(CCN(CC1)C2=CN=C(C(=N2)N)C3=C(C(=CC=C3)Cl)Cl)N
CCNA2,Silicon Dioxide,Homo sapiens,Silicon Dioxide analog results in decreased expression of CCNA2 mRNA,decreases^expression,23806026,D012822,O=[Si]=O
CCNA2,Silver Nitrate,Homo sapiens,Silver Nitrate analog results in decreased expression of CCNA2 mRNA,decreases^expression,22831968,D012835,[N+](=O)([O-])[O-].[Ag+]
CCNA2,Simvastatin,Homo sapiens,Simvastatin results in decreased expression of CCNA2 mRNA,decreases^expression,17428261,D019821,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CCNA2,Sirolimus,Homo sapiens,[Fulvestrant co-treated with Sirolimus] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,19016759,D020123,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
CCNA2,Sirolimus,Homo sapiens,Sirolimus results in decreased expression of CCNA2,decreases^expression,8419408,D020123,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
CCNA2,Sirolimus,Homo sapiens,Sirolimus results in decreased expression of CCNA2 protein,decreases^expression,19505958,D020123,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
CCNA2,sodium arsenite,Homo sapiens,sodium arsenite affects the expression of CCNA2 mRNA,affects^expression,29301061,C017947,[O-][As]=O.[Na+]
CCNA2,sodium arsenite,Homo sapiens,sodium arsenite results in decreased expression of CCNA2 mRNA,decreases^expression,38568856,C017947,[O-][As]=O.[Na+]
CCNA2,sodium arsenite,Homo sapiens,sodium arsenite results in increased expression of CCNA2 mRNA,increases^expression,17879257|34032870,C017947,[O-][As]=O.[Na+]
CCNA2,Sodium Azide,Homo sapiens,Sodium Azide inhibits the reaction [ELAVL1 protein binds to CCNA2 3' UTR],affects^binding|decreases^reaction,12730239,D019810,[N-]=[N+]=[N-].[Na+]
CCNA2,Sodium Azide,Homo sapiens,Sodium Azide results in decreased expression of CCNA2 mRNA,decreases^expression,12730239,D019810,[N-]=[N+]=[N-].[Na+]
CCNA2,Sodium Azide,Homo sapiens,Sodium Azide results in decreased expression of CCNA2 protein,decreases^expression,12730239,D019810,[N-]=[N+]=[N-].[Na+]
CCNA2,Sodium Selenite,Homo sapiens,Sodium Selenite results in decreased expression of CCNA2 mRNA,decreases^expression,24383545,D018038,[O-][Se](=O)[O-].[Na+].[Na+]
CCNA2,SP2509,Homo sapiens,SP2509 results in decreased expression of CCNA2 mRNA,decreases^expression,29581250,C000594309,CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCOCC2)C3=C(C=CC(=C3)Cl)O
CCNA2,Sulindac,Homo sapiens,Sulindac results in decreased expression of CCNA2 protein,decreases^expression,16488075,D013467,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
CCNA2,Sunitinib,Homo sapiens,Sunitinib results in decreased expression of CCNA2 mRNA,decreases^expression,31533062,D000077210,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
CCNA2,TAC 101,Homo sapiens,TAC 101 results in decreased expression of CCNA2 protein,decreases^expression,10225456,C112689,C[Si](C)(C)C1=CC(=CC(=C1)C(=O)NC2=CC=C(C=C2)C(=O)O)[Si](C)(C)C
CCNA2,Tamoxifen,Homo sapiens,[Estradiol co-treated with Tamoxifen] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,19434490,D013629,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
CCNA2,teriflunomide,Homo sapiens,teriflunomide results in increased expression of CCNA2 protein,increases^expression,12181422,C527525,CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O
CCNA2,tert-Butylhydroperoxide,Homo sapiens,tert-Butylhydroperoxide affects the expression of CCNA2 mRNA,affects^expression,23410634,D020122,CC(C)(C)OO
CCNA2,tert-Butylhydroperoxide,Homo sapiens,tert-Butylhydroperoxide results in decreased expression of CCNA2 mRNA,decreases^expression,12414654|12419474|15336504,D020122,CC(C)(C)OO
CCNA2,Testosterone,Homo sapiens,Calcitriol promotes the reaction [Testosterone results in increased expression of CCNA2 mRNA],increases^expression|increases^reaction,21592394,D013739,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
CCNA2,Testosterone,Homo sapiens,[Testosterone co-treated with Calcitriol] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,21592394,D013739,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
CCNA2,Testosterone,Homo sapiens,Testosterone promotes the reaction [Calcitriol results in increased expression of CCNA2 mRNA],increases^expression|increases^reaction,21592394,D013739,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
CCNA2,Testosterone,Homo sapiens,Testosterone results in decreased expression of CCNA2 mRNA,decreases^expression,21592394,D013739,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
CCNA2,tetraarsenic tetrasulfide,Homo sapiens,[Imatinib Mesylate co-treated with tetraarsenic tetrasulfide] results in decreased expression of CCNA2 mRNA,affects^cotreatment|decreases^expression,19208803,C534735,S1[As]2S[As]3[As]1S[As]2S3
